PUBLICATION_DATE,UID,UNIQUE_ID,SITE_ID,VISIT_NO,DATE_COL,PSTL_CODE,LINE,SAMPLE_TYPE,DEPTH,ARRIVAL_TIME,CALIBRATION_VERIFIED,CONDUCTIVITY,DEPTH_METHOD,DO2_2M,DUPLICATE_DO,E_FILE,INDEX_GPS_FIX,INDEX_LAT_DD,INDEX_LON_DD,INDEX_SITE_DEPTH,METALIMNION,ODOR,OXYGEN,PH,PRECIPITATION,SCUM,SCUM_DESC,SURFACE_COND,TEMP_CORRECTED,TEMPERATURE,COMMENT
8/21/2024,6232,NLA_FL-10006,NLA12_FL-106,1,5/20/2012,FL,4,PROF,1.5,,,177,,,,,,,,,,,6.8,6.1,,,,,,26.6,
8/21/2024,6232,NLA_FL-10006,NLA12_FL-106,1,5/20/2012,FL,5,PROF,2,,,177,,,,,,,,,,,6.8,6.1,,,,,,26.5,
8/21/2024,6232,NLA_FL-10006,NLA12_FL-106,1,5/20/2012,FL,6,PROF,2.4,,,177,,,,,,,,,,,6.6,6.2,,,,,,26.4,
8/21/2024,6233,NLA_FL-10034,NLA12_FL-104,1,5/19/2012,FL,0,PROF,,15:08,Y,,SONAR,9.57,Y,,3D,28.62976,-81.35774,6.7,,N,,,NONE,NO,,RIPPLES,Y,,
8/21/2024,6233,NLA_FL-10034,NLA12_FL-104,1,5/19/2012,FL,1,PROF,0,,,229,,,,,,,,,,,9.6,9,,,,,,28.6,
8/21/2024,6233,NLA_FL-10034,NLA12_FL-104,1,5/19/2012,FL,2,PROF,1,,,229,,,,,,,,,,,9.6,9.1,,,,,,28.5,
8/21/2024,6233,NLA_FL-10034,NLA12_FL-104,1,5/19/2012,FL,3,PROF,2,,,229,,,,,,,,,,,9.5,9.1,,,,,,28.5,
8/21/2024,6233,NLA_FL-10034,NLA12_FL-104,1,5/19/2012,FL,4,PROF,3,,,224,,,,,,,,,T,,6.5,8.5,,,,,,25.6,
8/21/2024,6233,NLA_FL-10034,NLA12_FL-104,1,5/19/2012,FL,5,PROF,4,,,218,,,,,,,,,,,1.9,7.9,,,,,,24.4,
8/21/2024,6233,NLA_FL-10034,NLA12_FL-104,1,5/19/2012,FL,6,PROF,5,,,235,,,,,,,,,,,1,7.7,,,,,,22.4,
8/21/2024,6233,NLA_FL-10034,NLA12_FL-104,1,5/19/2012,FL,7,PROF,6,,,251,,,,,,,,,B,,0.9,7.4,,,,,,21,
8/21/2024,6233,NLA_FL-10034,NLA12_FL-104,1,5/19/2012,FL,8,PROF,6.2,,,264,,,,,,,,,,,1,7.4,,,,,,21,
8/21/2024,6235,NLA_CA-10033,NLA12_CA-168,1,5/21/2012,CA,0,PROF,,13:20,Y,,SONAR,19.83,Y,,3D,33.80183,-117.81332,24.1,,N,,,NONE,YES,,RIPPLES,,,
8/21/2024,6235,NLA_CA-10033,NLA12_CA-168,1,5/21/2012,CA,1,PROF,0,,,820,,,,,,,,,T,,23.6,9.6,,,,,,24.2,
8/21/2024,6235,NLA_CA-10033,NLA12_CA-168,1,5/21/2012,CA,2,PROF,1,,,870,,,,,,,,,,,22.1,9.4,,,,,,21.9,
8/21/2024,6235,NLA_CA-10033,NLA12_CA-168,1,5/21/2012,CA,3,PROF,2,,,910,,,,,,,,,,,13.8,9.1,,,,,,20.6,
8/21/2024,6235,NLA_CA-10033,NLA12_CA-168,1,5/21/2012,CA,4,PROF,3,,,920,,,,,,,,,B,,9.4,9,,,,,,19.8,
8/21/2024,6235,NLA_CA-10033,NLA12_CA-168,1,5/21/2012,CA,5,PROF,4,,,930,,,,,,,,,,,7.6,8.9,,,,,,19.6,
8/21/2024,6235,NLA_CA-10033,NLA12_CA-168,1,5/21/2012,CA,6,PROF,5,,,930,,,,,,,,,,,6.8,8.9,,,,,,19.6,
8/21/2024,6235,NLA_CA-10033,NLA12_CA-168,1,5/21/2012,CA,7,PROF,6,,,930,,,,,,,,,,,6.2,8.9,,,,,,19.6,
8/21/2024,6235,NLA_CA-10033,NLA12_CA-168,1,5/21/2012,CA,8,PROF,7,,,930,,,,,,,,,,,5.7,8.9,,,,,,19.5,
8/21/2024,6235,NLA_CA-10033,NLA12_CA-168,1,5/21/2012,CA,9,PROF,8,,,930,,,,,,,,,,,5.3,8.9,,,,,,19.4,
8/21/2024,6235,NLA_CA-10033,NLA12_CA-168,1,5/21/2012,CA,10,PROF,9,,,930,,,,,,,,,,,4.4,8.9,,,,,,19.4,
8/21/2024,6235,NLA_CA-10033,NLA12_CA-168,1,5/21/2012,CA,11,PROF,10,,,930,,,,,,,,,,,4.2,8.9,,,,,,19.4,
8/21/2024,6235,NLA_CA-10033,NLA12_CA-168,1,5/21/2012,CA,12,PROF,11,,,930,,,,,,,,,,,4,8.9,,,,,,19.3,
8/21/2024,6235,NLA_CA-10033,NLA12_CA-168,1,5/21/2012,CA,13,PROF,12,,,930,,,,,,,,,,,3.7,8.8,,,,,,19.3,
8/21/2024,6235,NLA_CA-10033,NLA12_CA-168,1,5/21/2012,CA,14,PROF,13,,,930,,,,,,,,,,,3.5,8.8,,,,,,19.3,
8/21/2024,6235,NLA_CA-10033,NLA12_CA-168,1,5/21/2012,CA,15,PROF,14,,,930,,,,,,,,,,,3.4,8.8,,,,,,19.3,
8/21/2024,6235,NLA_CA-10033,NLA12_CA-168,1,5/21/2012,CA,16,PROF,15,,,930,,,,,,,,,,,3.3,8.8,,,,,,19.2,
8/21/2024,6235,NLA_CA-10033,NLA12_CA-168,1,5/21/2012,CA,17,PROF,16,,,930,,,,,,,,,,,3.2,8.8,,,,,,19.2,
8/21/2024,6235,NLA_CA-10033,NLA12_CA-168,1,5/21/2012,CA,18,PROF,17,,,930,,,,,,,,,,,3.1,8.8,,,,,,19.2,
8/21/2024,6235,NLA_CA-10033,NLA12_CA-168,1,5/21/2012,CA,19,PROF,18,,,930,,,,,,,,,,,3,8.8,,,,,,19.2,
8/21/2024,6235,NLA_CA-10033,NLA12_CA-168,1,5/21/2012,CA,20,PROF,19,,,930,,,,,,,,,,,3,8.8,,,,,,19.2,
8/21/2024,6235,NLA_CA-10033,NLA12_CA-168,1,5/21/2012,CA,21,PROF,20,,,930,,,,,,,,,,,3,8.8,,,,,,19.2,
8/21/2024,6235,NLA_CA-10033,NLA12_CA-168,1,5/21/2012,CA,22,PROF,21,,,930,,,,,,,,,,,2.9,8.8,,,,,,19.1,
8/21/2024,6235,NLA_CA-10033,NLA12_CA-168,1,5/21/2012,CA,23,PROF,22,,,930,,,,,,,,,,,2.8,8.8,,,,,,19.1,
8/21/2024,6235,NLA_CA-10033,NLA12_CA-168,1,5/21/2012,CA,24,PROF,23,,,930,,,,,,,,,,,2.7,8.8,,,,,,19.1,
8/21/2024,6235,NLA_CA-10033,NLA12_CA-168,1,5/21/2012,CA,25,PROF,23.5,,,930,,,,,,,,,,,2.6,8.8,,,,,,19,
8/21/2024,6236,NLA_OK-10050,NLA12_OK-122,1,5/21/2012,OK,0,PROF,,10:45,Y,,POLE,8.1,Y,,3D,34.373954,-98.338654,2.2,,N,,,NONE,NO,,RIPPLES,Y,,NOT COLLECTED
8/21/2024,6236,NLA_OK-10050,NLA12_OK-122,1,5/21/2012,OK,1,PROF,0,,,528,,,,,,,,,,,8.1,8.5,,,,,,22.3,
8/21/2024,6236,NLA_OK-10050,NLA12_OK-122,1,5/21/2012,OK,2,PROF,1,,,529,,,,,,,,,,,7.9,8.5,,,,,,22.1,
8/21/2024,6236,NLA_OK-10050,NLA12_OK-122,1,5/21/2012,OK,3,PROF,1.7,,,529,,,,,,,,,,,7.4,8.6,,,,,,21.9,
8/21/2024,6237,NLA_WI-10044,NLA12_WI-R11,1,5/21/2012,WI,0,PROF,,11:30,Y,,SONAR,8.4,Y,,3D,45.24374,-88.7,1.5,,N,,,NONE,NO,,RIPPLES,Y,,
8/21/2024,6237,NLA_WI-10044,NLA12_WI-R11,1,5/21/2012,WI,1,PROF,0,,,1700,,,,,,,,,,,8.4,6.7,,,,,,21.3,
8/21/2024,6237,NLA_WI-10044,NLA12_WI-R11,1,5/21/2012,WI,2,PROF,0.5,,,1600,,,,,,,,,,,8.4,6.6,,,,,,21.3,
8/21/2024,6237,NLA_WI-10044,NLA12_WI-R11,1,5/21/2012,WI,3,PROF,1,,,1600,,,,,,,,,,,8.3,6.6,,,,,,21.2,
8/21/2024,6243,NLA_KS-10004,NLA12_KS-114,1,5/22/2012,KS,0,PROF,,09:12,Y,,SONAR,7.83,Y,,3D,38.50598,-94.68132,5.7,,N,,,NONE,NO,,FLAT,Y,,
8/21/2024,6243,NLA_KS-10004,NLA12_KS-114,1,5/22/2012,KS,1,PROF,0,,,,,,,,,,,,,,7.9,8.3,,,,,,23.2,
8/21/2024,6243,NLA_KS-10004,NLA12_KS-114,1,5/22/2012,KS,2,PROF,1,,,,,,,,,,,,,,7.9,8.2,,,,,,23.2,
8/21/2024,6243,NLA_KS-10004,NLA12_KS-114,1,5/22/2012,KS,3,PROF,2,,,,,,,,,,,,,,7.7,8.1,,,,,,23.1,
8/21/2024,6243,NLA_KS-10004,NLA12_KS-114,1,5/22/2012,KS,4,PROF,3,,,,,,,,,,,,,,7.3,7.9,,,,,,23,
8/21/2024,6243,NLA_KS-10004,NLA12_KS-114,1,5/22/2012,KS,5,PROF,4,,,,,,,,,,,,,,5.4,7.8,,,,,,22.7,
8/21/2024,6243,NLA_KS-10004,NLA12_KS-114,1,5/22/2012,KS,6,PROF,5,,,,,,,,,,,,,,0.7,7.6,,,,,,21.3,
8/21/2024,6243,NLA_KS-10004,NLA12_KS-114,1,5/22/2012,KS,7,PROF,5.2,,,,,,,,,,,,,,0.4,7.5,,,,,,20.7,
8/21/2024,6249,NLA_OK-10092,NLA12_OK-R01,1,5/22/2012,OK,0,PROF,,10:02,Y,,SONAR,8.1,Y,,3D,34.48949,-96.98232,8.2,,N,,,NONE,NO,,RIPPLES,Y,,DEPTH (TOTAL) 8.2 METERS
8/21/2024,6249,NLA_OK-10092,NLA12_OK-R01,1,5/22/2012,OK,1,PROF,0,,,361,,,,,,,,,,,8.1,8.3,,,,,,23.9,
8/21/2024,6249,NLA_OK-10092,NLA12_OK-R01,1,5/22/2012,OK,2,PROF,1,,,361,,,,,,,,,,,8.2,8.3,,,,,,23.9,
8/21/2024,6249,NLA_OK-10092,NLA12_OK-R01,1,5/22/2012,OK,3,PROF,2,,,361,,,,,,,,,,,8,8.2,,,,,,23.8,
8/21/2024,6249,NLA_OK-10092,NLA12_OK-R01,1,5/22/2012,OK,4,PROF,3,,,363,,,,,,,,,,,7.4,8.1,,,,,,23.4,
8/21/2024,6249,NLA_OK-10092,NLA12_OK-R01,1,5/22/2012,OK,5,PROF,4,,,373,,,,,,,,,T,,4.2,7.7,,,,,,23,
8/21/2024,6249,NLA_OK-10092,NLA12_OK-R01,1,5/22/2012,OK,6,PROF,5,,,390,,,,,,,,,,,0.6,7.5,,,,,,21.3,
8/21/2024,6249,NLA_OK-10092,NLA12_OK-R01,1,5/22/2012,OK,7,PROF,6,,,400,,,,,,,,,,,0.3,7.4,,,,,,16.4,
8/21/2024,6249,NLA_OK-10092,NLA12_OK-R01,1,5/22/2012,OK,8,PROF,7,,,403,,,,,,,,,,,0.2,7.4,,,,,,13.8,
8/21/2024,6249,NLA_OK-10092,NLA12_OK-R01,1,5/22/2012,OK,9,PROF,8,,,406,,,,,,,,,,,0.2,7.4,,,,,,12.5,
8/21/2024,6250,NLA_CA-10003,NLA12_CA-106,1,5/22/2012,CA,0,PROF,,10:45,,,SONAR,12.2,Y,,3D,33.079441,-115.512617,2.7,,Y,,,NONE,NO,,FLAT,Y,,SULFIDE
8/21/2024,6250,NLA_CA-10003,NLA12_CA-106,1,5/22/2012,CA,2,PROF,0.5,,,,,,,,,,,,,,15.7,9.4,,,,,,27.7,
8/21/2024,6250,NLA_CA-10003,NLA12_CA-106,1,5/22/2012,CA,3,PROF,1,,,,,,,,,,,,T,,8.7,9.2,,,,,,26.2,
8/21/2024,6250,NLA_CA-10003,NLA12_CA-106,1,5/22/2012,CA,4,PROF,1.5,,,,,,,,,,,,B,,4.2,9,,,,,,24.9,
8/21/2024,6250,NLA_CA-10003,NLA12_CA-106,1,5/22/2012,CA,5,PROF,2,,,,,,,,,,,,,,2.6,8.8,,,,,,24.1,
8/21/2024,6250,NLA_CA-10003,NLA12_CA-106,1,5/22/2012,CA,6,PROF,2.2,,,,,,,,,,,,,,2.3,8.7,,,,,,24,
8/21/2024,6250,NLA_CA-10003,NLA12_CA-106,1,5/22/2012,CA,40,PROF,0,,,,,,,,,,,,,,15.4,,,,,,,,
8/21/2024,6251,NLA_FL-10081,NLA12_FL-114,1,5/21/2012,FL,0,PROF,,12:15,Y,,LINE,9.3,Y,,3D,28.621019,-81.389522,6.6,,Y,,,NONE,NO,,FLAT,Y,,FISHY
8/21/2024,6251,NLA_FL-10081,NLA12_FL-114,1,5/21/2012,FL,1,PROF,0,,,157,,,,,,,,,,,9.1,7,,,,,,28.6,
8/21/2024,6251,NLA_FL-10081,NLA12_FL-114,1,5/21/2012,FL,2,PROF,1,,,157,,,,,,,,,,,9.3,7.4,,,,,,28.3,
8/21/2024,6251,NLA_FL-10081,NLA12_FL-114,1,5/21/2012,FL,3,PROF,2,,,156,,,,,,,,,,,9.5,7.7,,,,,,27.6,
8/21/2024,6251,NLA_FL-10081,NLA12_FL-114,1,5/21/2012,FL,4,PROF,3,,,156,,,,,,,,,T,,9.5,7.8,,,,,,27.4,
8/21/2024,6251,NLA_FL-10081,NLA12_FL-114,1,5/21/2012,FL,5,PROF,4,,,154,,,,,,,,,,,6.1,7.4,,,,,,25.9,
8/21/2024,6251,NLA_FL-10081,NLA12_FL-114,1,5/21/2012,FL,6,PROF,5,,,138,,,,,,,,,,,2.9,7,,,,,,24.4,
8/21/2024,6251,NLA_FL-10081,NLA12_FL-114,1,5/21/2012,FL,7,PROF,6,,,163,,,,,,,,,B,,1.8,6.9,,,,,,22.7,
8/21/2024,6251,NLA_FL-10081,NLA12_FL-114,1,5/21/2012,FL,8,PROF,6.1,,,183,,,,,,,,,,,1.5,6.8,,,,,,22.4,
8/21/2024,6252,NLA_PA-10020,NLA12_PA-102,1,9/5/2012,PA,0,PROF,,1005,Y,,SONAR,7.73,Y,Y,3D,40.11036,-75.86237,4.5,,N,,,LIGHT,NO,,RIPPLES,Y,,
8/21/2024,6252,NLA_PA-10020,NLA12_PA-102,1,9/5/2012,PA,1,PROF,0,,,183,,,,,,,,,,,7.7,9.17,,,,,,21.5,
8/21/2024,6252,NLA_PA-10020,NLA12_PA-102,1,9/5/2012,PA,2,PROF,1,,,185,,,,,,,,,,,7.9,9.1,,,,,,21.5,
8/21/2024,6252,NLA_PA-10020,NLA12_PA-102,1,9/5/2012,PA,3,PROF,2,,,184,,,,,,,,,,,7.6,9.2,,,,,,21.4,
8/21/2024,6252,NLA_PA-10020,NLA12_PA-102,1,9/5/2012,PA,4,PROF,3,,,186,,,,,,,,,T,,1.4,9.1,,,,,,20.3,
8/21/2024,6252,NLA_PA-10020,NLA12_PA-102,1,9/5/2012,PA,5,PROF,4,,,204,,,,,,,,,,,0.5,8.7,,,,,,16.4,
8/21/2024,6252,NLA_PA-10020,NLA12_PA-102,1,9/5/2012,PA,6,PROF,4.5,,,239,,,,,,,,,,,0.3,8.3,,,,,,16,
8/21/2024,6253,NLA_WI-10043,NLA12_WI-R08,1,5/22/2012,WI,0,PROF,,10:45,Y,,SONAR,8.25,Y,,3D,44.98523,-88.71753,2.1,,N,,,NONE,NO,,RIPPLES,Y,,
8/21/2024,6253,NLA_WI-10043,NLA12_WI-R08,1,5/22/2012,WI,1,PROF,0,,,149.6,,,,,,,,,,,8.3,7.4,,,,,,20.8,
8/21/2024,6253,NLA_WI-10043,NLA12_WI-R08,1,5/22/2012,WI,2,PROF,0.5,,,149.5,,,,,,,,,,,8.2,7.3,,,,,,20.8,
8/21/2024,6253,NLA_WI-10043,NLA12_WI-R08,1,5/22/2012,WI,3,PROF,1,,,148.6,,,,,,,,,,,8.1,7.3,,,,,,20.3,
8/21/2024,6253,NLA_WI-10043,NLA12_WI-R08,1,5/22/2012,WI,4,PROF,1.5,,,149.9,,,,,,,,,,,8,7.3,,,,,,19.8,
8/21/2024,6267,NLA_AL-10039,NLA12_AL-105,1,5/23/2012,AL,0,PROF,,1330,Y,,SONAR,7.43,,,3D,31.6207,-88.35047,4.6,,N,,,NONE,NO,,RIPPLES,Y,,
8/21/2024,6267,NLA_AL-10039,NLA12_AL-105,1,5/23/2012,AL,1,PROF,0.25,,,41,,,,,,,,,,,9.8,9.1,,,,,,31.3,
8/21/2024,6267,NLA_AL-10039,NLA12_AL-105,1,5/23/2012,AL,2,PROF,1,,,36,,,,,,,,,T,,9.9,8.6,,,,,,27.4,
8/21/2024,6267,NLA_AL-10039,NLA12_AL-105,1,5/23/2012,AL,3,PROF,2,,,37,,,,,,,,,,,2.6,7.2,,,,,,25.3,
8/21/2024,6267,NLA_AL-10039,NLA12_AL-105,1,5/23/2012,AL,4,PROF,3,,,5.6,,,,,,,,,,,1.3,6.7,,,,,,21.9,
8/21/2024,6267,NLA_AL-10039,NLA12_AL-105,1,5/23/2012,AL,5,PROF,4,,,65,,,,,,,,,,,1.2,6.5,,,,,,19.6,
8/21/2024,6267,NLA_AL-10039,NLA12_AL-105,1,5/23/2012,AL,6,PROF,4.1,,,6.8,,,,,,,,,,,1.2,6.5,,,,,,19.1,
8/21/2024,6270,NLA_OK-10053,NLA12_OK-118,1,5/23/2012,OK,0,PROF,,10:00,Y,,POLE,6.05,Y,,3D,35.176258,-99.077094,2.5,,N,,,NONE,NO,,WHITECAPS,Y,,NOT COLLECTED
8/21/2024,6270,NLA_OK-10053,NLA12_OK-118,1,5/23/2012,OK,1,PROF,0,,,582,,,,,,,,,,,6.1,8.7,,,,,,22.6,
8/21/2024,6270,NLA_OK-10053,NLA12_OK-118,1,5/23/2012,OK,2,PROF,0.5,,,584,,,,,,,,,,,6,8.6,,,,,,22.5,
8/21/2024,6270,NLA_OK-10053,NLA12_OK-118,1,5/23/2012,OK,3,PROF,1,,,586,,,,,,,,,,,5.9,8.6,,,,,,22.5,
8/21/2024,6270,NLA_OK-10053,NLA12_OK-118,1,5/23/2012,OK,4,PROF,1.5,,,600,,,,,,,,,,,5.6,8.7,,,,,,22.2,
8/21/2024,6279,NLA_CA-10106,NLA12_CA-172,1,5/23/2012,CA,0,PROF,,09:40,,,SONAR,10.13,Y,,3D,33.15978,-117.04603,12.8,,N,,,NONE,NO,,,,,
8/21/2024,6279,NLA_CA-10106,NLA12_CA-172,1,5/23/2012,CA,1,PROF,0,,,680,,,,,,,,,,,10.1,8.3,,,,,,23.4,
8/21/2024,6279,NLA_CA-10106,NLA12_CA-172,1,5/23/2012,CA,2,PROF,1,,,680,,,,,,,,,,,10.1,8.3,,,,,,23.3,
8/21/2024,6279,NLA_CA-10106,NLA12_CA-172,1,5/23/2012,CA,3,PROF,2,,,680,,,,,,,,,,,10.2,8.3,,,,,,22.9,
8/21/2024,6279,NLA_CA-10106,NLA12_CA-172,1,5/23/2012,CA,4,PROF,3,,,680,,,,,,,,,,,10.2,8.3,,,,,,22.7,
8/21/2024,6279,NLA_CA-10106,NLA12_CA-172,1,5/23/2012,CA,5,PROF,4,,,680,,,,,,,,,,,10.1,8.3,,,,,,22.5,
8/21/2024,6279,NLA_CA-10106,NLA12_CA-172,1,5/23/2012,CA,6,PROF,5,,,680,,,,,,,,,,,10.1,8.3,,,,,,22.4,
8/21/2024,6279,NLA_CA-10106,NLA12_CA-172,1,5/23/2012,CA,7,PROF,6,,,680,,,,,,,,,,,10.1,8.3,,,,,,22.3,
8/21/2024,6279,NLA_CA-10106,NLA12_CA-172,1,5/23/2012,CA,8,PROF,7,,,660,,,,,,,,,T,,10,8.3,,,,,,21.8,
8/21/2024,6279,NLA_CA-10106,NLA12_CA-172,1,5/23/2012,CA,9,PROF,8,,,620,,,,,,,,,,,9.9,8.2,,,,,,20,
8/21/2024,6279,NLA_CA-10106,NLA12_CA-172,1,5/23/2012,CA,10,PROF,9,,,600,,,,,,,,,B,,9.9,8.2,,,,,,18.7,
8/21/2024,6279,NLA_CA-10106,NLA12_CA-172,1,5/23/2012,CA,11,PROF,10,,,600,,,,,,,,,,,9.7,8.2,,,,,,17.9,
8/21/2024,6279,NLA_CA-10106,NLA12_CA-172,1,5/23/2012,CA,12,PROF,11,,,580,,,,,,,,,,,9.2,8.1,,,,,,17,
8/21/2024,6279,NLA_CA-10106,NLA12_CA-172,1,5/23/2012,CA,13,PROF,12,,,580,,,,,,,,,,,8.5,8.1,,,,,,16.3,
8/21/2024,6279,NLA_CA-10106,NLA12_CA-172,1,5/23/2012,CA,14,PROF,12.3,,,580,,,,,,,,,,,8.1,8.1,,,,,,16.1,
8/21/2024,6281,NLA_AZ-10066,NLA12_AZ-127,1,5/23/2012,AZ,0,PROF,,3:30,Y,,SONAR,6.63,Y,,3D,35.28465,-112.15996,4.3,,N,,,NONE,NO,,CHOPPY,Y,,PROBABLY NOT METALIMNION. SHALLOW LAKE WITH SURFACE WARMING.
8/21/2024,6281,NLA_AZ-10066,NLA12_AZ-127,1,5/23/2012,AZ,1,PROF,0,,,113,,,,,,,,,,,6.8,8.3,,,,,,16.3,
8/21/2024,6281,NLA_AZ-10066,NLA12_AZ-127,1,5/23/2012,AZ,2,PROF,1,,,113,,,,,,,,,,,6.6,7.9,,,,,,16.2,
8/21/2024,6281,NLA_AZ-10066,NLA12_AZ-127,1,5/23/2012,AZ,3,PROF,2,,,113,,,,,,,,,,,6.5,7.8,,,,,,16.2,
8/21/2024,6281,NLA_AZ-10066,NLA12_AZ-127,1,5/23/2012,AZ,4,PROF,3,,,113,,,,,,,,,T,,6.3,7.7,,,,,,15.9,
8/21/2024,6281,NLA_AZ-10066,NLA12_AZ-127,1,5/23/2012,AZ,5,PROF,4,,,112,,,,,,,,,B,,4.6,7.7,,,,,,14,
8/21/2024,6284,NLA_KY-10003,NLA12_KY-101,1,5/24/2012,KY,0,PROF,,12:55,Y,,SONAR,7.7,,,3D,36.68173,-83.70528,24.6,,N,,,NONE,NO,,RIPPLES,,,
8/21/2024,6284,NLA_KY-10003,NLA12_KY-101,1,5/24/2012,KY,1,PROF,0,,,33,,,,,,,,,,,7.7,7.3,,,,,,24.5,
8/21/2024,6284,NLA_KY-10003,NLA12_KY-101,1,5/24/2012,KY,2,PROF,1,,,33,,,,,,,,,,,7.7,7.3,,,,,,24.3,
8/21/2024,6284,NLA_KY-10003,NLA12_KY-101,1,5/24/2012,KY,3,PROF,2,,,33,,,,,,,,,T,,7.7,7.3,,,,,,23.9,
8/21/2024,6284,NLA_KY-10003,NLA12_KY-101,1,5/24/2012,KY,4,PROF,3,,,33,,,,,,,,,,,8,7.2,,,,,,22.4,
8/21/2024,6284,NLA_KY-10003,NLA12_KY-101,1,5/24/2012,KY,5,PROF,4,,,33,,,,,,,,,,,8.8,7.2,,,,,,18.9,
8/21/2024,6284,NLA_KY-10003,NLA12_KY-101,1,5/24/2012,KY,6,PROF,5,,,34,,,,,,,,,,,9.9,7.2,,,,,,15.5,
8/21/2024,6284,NLA_KY-10003,NLA12_KY-101,1,5/24/2012,KY,7,PROF,6,,,34,,,,,,,,,,,10.8,7.1,,,,,,12.6,
8/21/2024,6284,NLA_KY-10003,NLA12_KY-101,1,5/24/2012,KY,8,PROF,7,,,34,,,,,,,,,,,10.4,6.9,,,,,,10.2,
8/21/2024,6284,NLA_KY-10003,NLA12_KY-101,1,5/24/2012,KY,9,PROF,8,,,35,,,,,,,,,,,9.9,6.8,,,,,,8.7,
8/21/2024,6284,NLA_KY-10003,NLA12_KY-101,1,5/24/2012,KY,10,PROF,9,,,35,,,,,,,,,B,,9.4,6.7,,,,,,7.9,
8/21/2024,6284,NLA_KY-10003,NLA12_KY-101,1,5/24/2012,KY,11,PROF,11,,,36,,,,,,,,,,,8.2,6.5,,,,,,7,
8/21/2024,6284,NLA_KY-10003,NLA12_KY-101,1,5/24/2012,KY,12,PROF,13,,,37,,,,,,,,,,,7.3,6.4,,,,,,6.6,
8/21/2024,6284,NLA_KY-10003,NLA12_KY-101,1,5/24/2012,KY,13,PROF,15,,,38,,,,,,,,,,,5.9,6.3,,,,,,6.3,
8/21/2024,6284,NLA_KY-10003,NLA12_KY-101,1,5/24/2012,KY,14,PROF,19,,,39,,,,,,,,,,,4.5,6.2,,,,,,6,
8/21/2024,6284,NLA_KY-10003,NLA12_KY-101,1,5/24/2012,KY,15,PROF,23,,,40,,,,,,,,,,,3.9,6.1,,,,,,6,
8/21/2024,6284,NLA_KY-10003,NLA12_KY-101,1,5/24/2012,KY,16,PROF,24.1,,,40,,,,,,,,,,,3.7,6.1,,,,,,6,
8/21/2024,6285,NLA_KY-10024,NLA12_KY-107,1,5/23/2012,KY,0,PROF,,09:57,Y,,SONAR,10.57,Y,,3D,37.6996,-84.22056,8.7,,N,,,NONE,NO,,FLAT,Y,,
8/21/2024,6285,NLA_KY-10024,NLA12_KY-107,1,5/23/2012,KY,1,PROF,0,,,224,,,,,,,,,,,9.3,9.2,,,,,,24.4,
8/21/2024,6285,NLA_KY-10024,NLA12_KY-107,1,5/23/2012,KY,2,PROF,1,,,224,,,,,,,,,,,10.8,9.1,,,,,,24,
8/21/2024,6285,NLA_KY-10024,NLA12_KY-107,1,5/23/2012,KY,3,PROF,2,,,233,,,,,,,,,T,,11.6,8.9,,,,,,22.4,
8/21/2024,6285,NLA_KY-10024,NLA12_KY-107,1,5/23/2012,KY,4,PROF,3,,,253,,,,,,,,,,,8,8.1,,,,,,19.8,
8/21/2024,6285,NLA_KY-10024,NLA12_KY-107,1,5/23/2012,KY,5,PROF,4,,,253,,,,,,,,,,,3.9,7.8,,,,,,17,
8/21/2024,6285,NLA_KY-10024,NLA12_KY-107,1,5/23/2012,KY,6,PROF,5,,,256,,,,,,,,,,,2.1,7.6,,,,,,15.5,
8/21/2024,6285,NLA_KY-10024,NLA12_KY-107,1,5/23/2012,KY,7,PROF,6,,,279,,,,,,,,,B,,1.2,7.5,,,,,,14,
8/21/2024,6285,NLA_KY-10024,NLA12_KY-107,1,5/23/2012,KY,8,PROF,7,,,298,,,,,,,,,,,0.8,7.4,,,,,,13.1,
8/21/2024,6285,NLA_KY-10024,NLA12_KY-107,1,5/23/2012,KY,9,PROF,8,,,311,,,,,,,,,,,0.6,7.4,,,,,,12.4,
8/21/2024,6285,NLA_KY-10024,NLA12_KY-107,1,5/23/2012,KY,10,PROF,8.2,,,318,,,,,,,,,,,0.5,7.4,,,,,,12.1,
8/21/2024,6286,NLA_NC-10029,NLA12_NC-107,1,5/23/2012,NC,0,PROF,,11:47,N,,POLE,8.82,Y,,2D,35.3474,-78.62232,3.4,,N,,,NONE,NO,,FLAT,,,
8/21/2024,6286,NLA_NC-10029,NLA12_NC-107,1,5/23/2012,NC,1,PROF,0,,,54,,,,,,,,,,,8.35,7.5,,,,,,29.8,
8/21/2024,6286,NLA_NC-10029,NLA12_NC-107,1,5/23/2012,NC,2,PROF,1,,,54,,,,,,,,,,,9.3,8.2,,,,,,26.5,
8/21/2024,6286,NLA_NC-10029,NLA12_NC-107,1,5/23/2012,NC,3,PROF,2,,,54,,,,,,,,,,,6.7,7.2,,,,,,24.6,
8/21/2024,6293,NLA_GA-10009,NLA12_GA-101,1,5/24/2012,GA,0,PROF,,9:45,Y,,SONAR,4.2,Y,,3D,31.05985,-81.41348,2.7,,N,,,NONE,NO,,RIPPLES,,,METALIMNION NOT ENCOUNTERED.
8/21/2024,6293,NLA_GA-10009,NLA12_GA-101,1,5/24/2012,GA,1,PROF,0,,,48705,,,,,,,,,,,4.16,7.65,,,,,,27.86,
